"","fitted","SE"
"1",0.315111076703824,0.00314155759505504
"2",0.315113331230639,0.00313727300850565
"3",0.315118439246002,0.00312757211499571
"4",0.315120737334632,0.00312321069388535
"5",0.315128346810369,0.00310878251158628
"6",0.315131235760197,0.00310331029291562
"7",0.315133338269932,0.00309932965125962
"8",0.315139647075098,0.00308739506018792
"9",0.315139694151808,0.00308730605885618
"10",0.315149294676682,0.00306917305323608
"11",0.31514992474965,0.00306798422026612
"12",0.315157699355349,0.00305332748590228
"13",0.31517895776609,0.00301337223047633
"14",0.315186172182013,0.00299985424482512
"15",0.315194112189873,0.00298500172413703
"16",0.315197817968135,0.00297807883777542
"17",0.315205342768314,0.00296403963066744
"18",0.315205641861187,0.00296348211193272
"19",0.315207615666345,0.00295980385371576
"20",0.315222519410446,0.00293208575878289
"21",0.31522435012556,0.00292868784903921
"22",0.315229389912127,0.00291934161670974
"23",0.31523353658622,0.0029116604103165
"24",0.31523564741372,0.00290775342383666
"25",0.315236057254374,0.00290699507973154
"26",0.315237200146072,0.00290488075757411
"27",0.315237695774187,0.00290396404760664
"28",0.315241411410981,0.00289709531260707
"29",0.315250172366186,0.00288092574118683
"30",0.315252182748156,0.00287722049737434
"31",0.315255804072252,0.00287055114838275
"32",0.315259794668532,0.00286320914063071
"33",0.315262248357853,0.00285869867091406
"34",0.315262532885266,0.00285817583413603
"35",0.315264635880492,0.00285431269742616
"36",0.315267273565806,0.0028494704703724
"37",0.31526742355956,0.00284919521853471
"38",0.315269794903227,0.00284484509513911
"39",0.315276318199476,0.00283289308126751
"40",0.315280250297927,0.0028256991738046
"41",0.315280542163079,0.00282516551406063
"42",0.315282848945112,0.00282094923819119
"43",0.315286074143031,0.00281505894241861
"44",0.315291089535921,0.0028059099738221
"45",0.315293141924577,0.00280216988035247
"46",0.315297017296497,0.00279511385392748
"47",0.31530076142941,0.00278830442389702
"48",0.315305275467593,0.00278010485134731
"49",0.315307490725025,0.00277608498520463
"50",0.31531101344357,0.00276969811375179
"51",0.315313046392558,0.00276601539005887
"52",0.315314732926847,0.00276296194394715
"53",0.315316299656762,0.00276012682210479
"54",0.315319806082817,0.00275378664743752
"55",0.315326752009976,0.00274124781664641
"56",0.315338078859674,0.00272085991303483
"57",0.315342048501427,0.00271373241481823
"58",0.315343366832408,0.00271136740680846
"59",0.315344164285295,0.0027099373235005
"60",0.315344517991151,0.00270930313879627
"61",0.315353042587644,0.00269404140630046
"62",0.315354621757239,0.00269121899843825
"63",0.315356522671665,0.002687823554671
"64",0.315360591567486,0.00268056304838907
"65",0.31536193107278,0.00267817507018625
"66",0.315362568564284,0.00267703898273108
"67",0.315366226826714,0.00267052437984703
"68",0.315379114744106,0.00264764052573359
"69",0.315383057027633,0.00264066168614986
"70",0.315383487860883,0.00263989960872601
"71",0.315386001807181,0.00263545522082943
"72",0.31540092939235,0.00260915012459769
"73",0.315403116414027,0.00260530862671371
"74",0.315404363026455,0.0026031203947646
"75",0.315406660489146,0.00259909030979815
"76",0.315417901221301,0.00257942433692921
"77",0.315420196616462,0.00257541919494892
"78",0.315420712914747,0.00257451883250515
"79",0.315429329120385,0.00255952081758452
"80",0.315431104246379,0.00255643742244679
"81",0.315441743172676,0.00253800497692776
"82",0.315448182748097,0.00252688806776627
"83",0.315459022078588,0.00250824502996827
"84",0.315461982997496,0.0025031677548238
"85",0.315463281369,0.00250094345203863
"86",0.315464516651415,0.00249882842141517
"87",0.315466569061865,0.00249531689344644
"88",0.315467213786374,0.00249421448139206
"89",0.315471447924495,0.00248698248840098
"90",0.315490861073668,0.00245400386599403
"91",0.315496290634752,0.00244483399523414
