"","x"
"1",0.000192432757467031
"2",0.000234032003208995
"3",0.000328382011502981
"4",0.000370875187218189
"5",0.000511780334636569
"6",0.000565356202423573
"7",0.000604375544935465
"8",0.000721599534153938
"9",0.000722475070506334
"10",0.000901275733485818
"11",0.000913027627393603
"12",0.00105821350589395
"13",0.00145687852054834
"14",0.00159273417666554
"15",0.00174258453771472
"16",0.00181264211423695
"17",0.00195513204671443
"18",0.00196080217137933
"19",0.00199823351576924
"20",0.00228156954981387
"21",0.00231645898893476
"22",0.00241260342299938
"23",0.00249181687831879
"24",0.0025321769528091
"25",0.00254001622088254
"26",0.00256188199855387
"27",0.00257136663421989
"28",0.00264251544140279
"29",0.00281058358959854
"30",0.00284921168349683
"31",0.00291885086335242
"32",0.00299567771144211
"33",0.00304296114481986
"34",0.00304844630882144
"35",0.00308900251984596
"36",0.00313990595750511
"37",0.00314280181191862
"38",0.00318860127590597
"39",0.00331475674174726
"40",0.00339091857895255
"41",0.00339657533913851
"42",0.00344130131416023
"43",0.00350388581864536
"44",0.0036013281904161
"45",0.00364124532788992
"46",0.00371668445877731
"47",0.00378965167328715
"48",0.00387773155234754
"49",0.00392100005410612
"50",0.00398986493237317
"51",0.0040296396240592
"52",0.00406265505589545
"53",0.00409334013238549
"54",0.00416206712834537
"55",0.00429842257872224
"56",0.004521389817819
"57",0.00459971115924418
"58",0.00462574260309339
"59",0.00464149392209947
"60",0.00464848154224455
"61",0.004817113885656
"62",0.00484840031713247
"63",0.00488608088344336
"64",0.00496680848300457
"65",0.00499340617097914
"66",0.00500606819987297
"67",0.00507877669297159
"68",0.0053355666808784
"69",0.00541431615129113
"70",0.00542292799800634
"71",0.00547320120967925
"72",0.00577250900678337
"73",0.00581647413782775
"74",0.00584154753014445
"75",0.00588778178207576
"76",0.00611445680260658
"77",0.00616083997301757
"78",0.00617127730511129
"79",0.00634570242837071
"80",0.00638169473968446
"81",0.0065978177357465
"82",0.00672897514887154
"83",0.00695032826624811
"84",0.00701092188246548
"85",0.00703750969842076
"86",0.0070628154091537
"87",0.00710488180629909
"88",0.00711810160428286
"89",0.0072049857582897
"90",0.00760479117743671
"91",0.00771703831851482
"92",0.00778827839531004
"93",0.00792478979565203
"94",0.00813108738511801
"95",0.0082187095656991
"96",0.0082201340701431
"97",0.00825833780691028
"98",0.00840226011350751
"99",0.00882421238347888
"100",0.00890271803364158
"101",0.00891923373565078
"102",0.00898179928772152
"103",0.00906287766993046
"104",0.00918770781718195
"105",0.00919618406333029
"106",0.00951112676411867
"107",0.0095192451030016
"108",0.00956282154656947
"109",0.00971745359711349
"110",0.00973127689212561
"111",0.00978332227095962
"112",0.00980430473573506
"113",0.00984391239471734
"114",0.00987486811354756
"115",0.0098958489485085
"116",0.0099507452454418
"117",0.00995406536385417
"118",0.0100383604876697
"119",0.010094743501395
"120",0.0101785039063543
"121",0.0103592593688518
"122",0.0105539736803621
"123",0.0106682429090142
"124",0.0107132446952164
"125",0.0107653654180467
