"","fitted","SE"
"1",0.119072739646986,0.00194118481032806
"2",0.119073551284269,0.0019385373419699
"3",0.119075337395017,0.00193254310931355
"4",0.119076117004243,0.00192984816447975
"5",0.11907859186222,0.00192093291544415
"6",0.119079488400577,0.00191755160300888
"7",0.119080125930319,0.00191509194378437
"8",0.119081963062293,0.00190771749776361
"9",0.119081976342372,0.00190766250337689
"10",0.119084551263073,0.0018964580247034
"11",0.119084710945121,0.00189572343861562
"12",0.119086586446118,0.00188666696606809
"13",0.119090810931595,0.00186197840551211
"14",0.119091940564449,0.00185362557172874
"15",0.119093003803882,0.00184444812179111
"16",0.119093435119403,0.00184017043422939
"17",0.119094183081832,0.00183149553499152
"18",0.119094209259275,0.00183115104125981
"19",0.119094375182254,0.00182887822633817
"20",0.119095243130742,0.00181175107102527
"21",0.119095302607737,0.00180965148488632
"22",0.11909541272129,0.00180387639922171
"23",0.119095444138237,0.00179913014176043
"24",0.119095439540844,0.00179671599445313
"25",0.119095437034638,0.00179624740967845
"26",0.119095427270986,0.0017949409589985
"27",0.119095421766295,0.00179437451913213
"28",0.119095355978326,0.00179013029197923
"29",0.119095028912091,0.00178013902953034
"30",0.119094919649547,0.00177784954006859
"31",0.119094690476669,0.00177372851456913
"32",0.119094389603082,0.001769191849716
"33",0.119094179371457,0.0017664048069716
"34",0.119094153747393,0.00176608174340168
"35",0.119093956314927,0.00176369469109577
"36",0.119093688631273,0.00176070265376381
"37",0.119093672737717,0.00176053257421881
"38",0.119093411849485,0.00175784461030184
"39",0.119092600595486,0.00175045939864221
"40",0.119092045030769,0.00174601424572957
"41",0.119092001790962,0.00174568449459258
"42",0.119091650286511,0.00174307923575958
"43",0.119091129751123,0.00173943959130421
"44",0.119090252701505,0.00173378639592823
"45",0.119089870004343,0.00173147537268172
"46",0.119089109583807,0.00172711541718097
"47",0.119088327834736,0.00172290783487755
"48",0.119087323593868,0.00171784127626671
"49",0.119086805997474,0.00171535738002747
"50",0.119085949227163,0.00171141089887134
"51",0.119085435922691,0.00170913532470884
