"","fitted","SE"
"1",0.700607271636159,0.00137356675164025
"2",0.70060536148047,0.00137169342433343
"3",0.700601000766548,0.00136745195353963
"4",0.700599023943717,0.00136554503226067
"5",0.700592411768939,0.00135923667378149
"6",0.700589874603419,0.00135684408431073
"7",0.700588018792452,0.00135510364923563
"8",0.700582402946713,0.00134988555057135
"9",0.700582360773635,0.00134984663698584
"10",0.700573677150389,0.00134191843803564
"11",0.700573101451423,0.00134139865083093
"12",0.700565938666402,0.00133499036373109
"13",0.700545790070568,0.00131752093694332
"14",0.700538762918181,0.00131161053897102
"15",0.700530916915421,0.00130511664924342
"16",0.700527214589615,0.00130208979194605
"17",0.700519617210244,0.00129595150304972
"18",0.700519313021326,0.0012957077420572
"19",0.700517301334686,0.00129409951650733
"20",0.700501872019271,0.00128198047922514
"21",0.700499947413399,0.00128049482896798
"22",0.700494615794475,0.00127640842482213
"23",0.700490192187155,0.00127305001123428
"24",0.700487927581641,0.00127134178002557
"25",0.700487486879631,0.00127101021320957
"26",0.700486256201326,0.00127008577922107
"27",0.70048572171328,0.0012696849709296
"28",0.700481699500094,0.00126668178994827
"29",0.700472108749039,0.00125961205303621
"30",0.70046988668077,0.00125799202871593
"31",0.700465863925964,0.0012550760242332
"32",0.700461400916872,0.00125186591668834
"33",0.700458641069371,0.00124989382766893
"34",0.700458320265743,0.00124966523048645
"35",0.700455944148495,0.0012479761714827
"36",0.700452951434749,0.00124585902994265
"37",0.70045278083467,0.00124573868302519
"38",0.700450077735655,0.00124383670138681
"39",0.700442583660648,0.0012386109850431
"40",0.700438025037929,0.00123546563061096
"41",0.700437685424054,0.00123523230135984
"42",0.700434995194847,0.00123338884117336
"43",0.700431215815361,0.0012308134580439
"44",0.700425296648206,0.00122681330248548
"45",0.700422859638957,0.00122517804103237
"46",0.700418234536224,0.00122209297160333
"47",0.70041373682079,0.00121911572022262
"48",0.700408275897702,0.00121553066411871
"49",0.700405580578163,0.00121377307912701
"50",0.700401273545286,0.00121098058081712
"51",0.700398776257772,0.00120937040285061
"52",0.700396697988903,0.00120803536062074
"53",0.700394762046348,0.00120679577516617
"54",0.70039041075074,0.00120402369384693
"55",0.700381715230378,0.00119854140661902
"56",0.700367317313145,0.00118962731044565
"57",0.700362207013836,0.00118651099178
"58",0.700360502441911,0.00118547695173098
"59",0.700359469553319,0.00118485168390619
"60",0.700359010986509,0.00118457440265389
"61",0.700347878121809,0.00117790159539368
"62",0.700345798638768,0.00117666756880598
"63",0.70034328834626,0.00117518299673475
"64",0.700337888845505,0.00117200852365024
"65",0.70033610345591,0.00117096444046419
"66",0.700335252394625,0.00117046771490428
"67",0.700330351489653,0.0011676193692506
"68",0.700312853048344,0.00115761398172911
"69",0.700307427605433,0.00115456266029787
"70",0.70030683260586,0.00115422946118249
"71",0.700303352550998,0.00115228626477071
"72",0.700282398941804,0.00114078502550026
"73",0.700279287218586,0.00113910542752688
"74",0.700277508712202,0.00113814867834777
"75",0.700274221823067,0.00113638662543335
"76",0.700257968129754,0.00112778817525247
"77",0.700254613787463,0.00112603702802907
"78",0.700253857647251,0.00112564336727966
"79",0.700241148838085,0.0011190858638718
"80",0.700238509377465,0.00111773772718634
"81",0.700222537705598,0.00110967860569953
"82",0.700212742619432,0.00110481801780859
"83",0.700196035958969,0.00109666682016408
"84",0.70019142418797,0.00109444690978002
"85",0.700189395373813,0.00109347438953844
"86",0.700187461434865,0.00109254964579105
"87",0.700184240210653,0.00109101431883321
"88",0.700183226261631,0.00109053231699219
"89",0.700176542717104,0.0010873703106243
"90",0.700145349250051,0.00107295124050303
"91",0.700136461941803,0.00106894194600134
"92",0.700130791928182,0.00106640625046708
"93",0.700119862952148,0.00106156664197865
"94",0.700103187297356,0.00105430132404744
"95",0.700096046367208,0.00105123313951553
"96",0.700095929988044,0.00105118334615005
"97",0.700092805398548,0.00104984898106113
"98",0.700080975114582,0.00104484017533526
"99",0.700045751149945,0.00103032051445542
"100",0.700039108726999,0.00102764638679037
"101",0.700037707768774,0.00102708490920523
"102",0.700032389393077,0.00102496134847285
"103",0.7000254709686,0.00102221757816134
"104",0.700014760993668,0.00101801120738445
"105",0.700014031203033,0.00101772637791723
"106",0.699986684351875,0.00100721493952969
"107",0.699985973481944,0.00100694583352675
"108",0.699982152669495,0.00100550295770786
"109",0.699968524916704,0.00100040457451844
"110",0.699967301385036,0.000999950456507736
"111",0.699962686951072,0.000998243113871493
"112",0.699960823132491,0.000997555875015024
"113",0.699957299440011,0.000996260311012517
"114",0.699954540509708,0.000995249305183222
"115",0.69995266811847,0.000994564852075871
"116",0.699947759557528,0.000992776949215086
"117",0.699947462249879,0.000992668954904364
"118",0.699939897082075,0.000989932334717979
"119",0.699934818910894,0.00098810753738671
"120",0.699927248320079,0.000985405083012445
"121",0.699910802325616,0.000979607429029023
"122",0.699892920140594,0.000973414591229269
"123",0.699882345601189,0.00096980574157934
"124",0.699878164809042,0.000968389674298743
"125",0.699873311132599,0.000966753258415688
"126",0.699863991359865,0.000963633678213023
"127",0.699850479502922,0.00095916292726364
"128",0.699847263903189,0.00095810792196215
"129",0.699847011059574,0.000958025111470453
"130",0.699846580132386,0.000957884024242056
"131",0.699839399735098,0.000955542114787246
"132",0.699831060107819,0.00095284322796918
"133",0.69980932201923,0.000945913107404888
"134",0.699799951882076,0.00094297178161851
"135",0.699798370607914,0.000942478098335111
"136",0.699762840987842,0.000931585794955178
"137",0.699745849469761,0.000926509050516885
"138",0.699725059090158,0.000920410102334196
"139",0.699721683300494,0.000919431312765654
"140",0.699699558189509,0.000913094357816084
"141",0.699687808978736,0.000909783447145009
"142",0.699664727202159,0.000903386055381491
"143",0.699663930426626,0.000903167715657683
"144",0.699659618362862,0.000901988942049323
"145",0.699658583531921,0.000901706769941687
"146",0.69965501084619,0.000900734711733038
"147",0.699653644721587,0.000900363883690326
"148",0.69964917709228,0.00089915450680807
"149",0.6996423347727,0.000897312173833712
"150",0.699639108783232,0.000896447675648381
"151",0.69962400511825,0.000892434957648476
"152",0.699619055968784,0.000891132419956716
"153",0.699606455722146,0.000887843392810299
"154",0.699603454731159,0.000887065752489789
"155",0.699598897852596,0.000885889102387295
"156",0.699594928393184,0.000884868206193392
"157",0.699578333544225,0.000880640903264666
"158",0.699557729026824,0.000875482173326947
"159",0.699549179158996,0.000873370317783822
"160",0.699546730654877,0.000872768597715922
"161",0.699538471365575,0.000870748892120237
"162",0.699519888141931,0.000866260485851067
"163",0.699509431172335,0.000863768379114592
"164",0.699496794934546,0.000860788681659465
"165",0.699487034780884,0.000858510703992608
"166",0.699486867510903,0.000858471841164247
"167",0.699482837993128,0.000857537435684554
"168",0.699471902087322,0.000855018798662738
"169",0.699470451374624,0.000854686574188864
"170",0.699454455027484,0.000851052314386567
"171",0.69944399099673,0.000848703478882879
"172",0.699436300670028,0.000846991461602064
"173",0.699432960596683,0.000846251618513146
"174",0.699382327526761,0.000835306548743629
"175",0.699369345854826,0.000832580265172958
"176",0.699368485098684,0.00083240062562801
"177",0.699358267601335,0.000830278868392584
"178",0.699329777496413,0.000824464879521341
"179",0.699310128466881,0.000820541139569389
"180",0.699278713910124,0.000814410162270573
"181",0.699273654797726,0.000813438878712536
"182",0.699270907376329,0.000812913254526865
"183",0.699248187389641,0.000808615865991482
"184",0.699216459424582,0.000802759236459455
"185",0.699205239010375,0.000800727590738732
"186",0.699154883253169,0.00079185695325765
"187",0.69915072034356,0.000791141348954368
"188",0.6991362372396,0.000788672366459379
"189",0.699125839038389,0.000786919376522436
"190",0.699122824176557,0.000786414155526048
"191",0.699084334562109,0.00078008253769542
"192",0.699075972216696,0.000778735518380466
"193",0.69906826696069,0.000777503238872903
"194",0.699057106001688,0.000775733307351114
"195",0.699043149252109,0.000773544763079293
"196",0.698987920225977,0.000765147967139202
"197",0.698987883542082,0.000765142526984631
"198",0.698976926222831,0.000763525570986565
"199",0.698965271814787,0.000761823123174603
"200",0.698956655043469,0.000760575822294663
"201",0.698945166427415,0.000758927776098993
"202",0.69885180683132,0.000746149643235163
"203",0.698850107411107,0.000745926885743534
"204",0.698831363049042,0.0007434925228002
"205",0.698805525879761,0.000740204141234333
"206",0.698795901901145,0.000738998864067981
"207",0.698780063174708,0.000737038108777604
"208",0.698778020662795,0.000736787308730308
"209",0.698773515896038,0.000736235816021672
"210",0.698769184832686,0.000735707720312059
"211",0.698729508065658,0.000730965834405457
"212",0.698712905785504,0.000729032176864439
"213",0.698709534564564,0.000728643115922971
"214",0.698704312194219,0.000728042792232886
"215",0.698683845453716,0.00072571766529081
"216",0.698681161854547,0.000725416027938608
"217",0.69867642677749,0.000724885618422272
"218",0.698652509887588,0.00072224162066414
"219",0.698629208266135,0.000719721224297473
"220",0.698587414906177,0.00071533490263289
"221",0.698560351090032,0.000712584193651553
"222",0.698540325081741,0.000710593128337693
"223",0.698531157124727,0.000709694010597023
"224",0.69852345705056,0.000708944808219257
"225",0.698501804203202,0.000706866884802849
"226",0.69849921568972,0.000706621302186931
"227",0.698493962454175,0.000706124746950788
"228",0.69849139711272,0.000705883154920961
"229",0.698480033067137,0.00070481995767
"230",0.698459361552567,0.000702915057959978
"231",0.698428655879871,0.000700153654146798
"232",0.698405271691092,0.000698104258769676
"233",0.698385653206348,0.000696419938803798
"234",0.698339825256017,0.00069260716496742
"235",0.698282789794009,0.000688092530294574
"236",0.69827905244583,0.000687805380028507
"237",0.698256466008436,0.000686092230237543
"238",0.698189695910234,0.000681245465349466
"239",0.698188685268012,0.000681174544125709
"240",0.698188302100092,0.000681147674226204
"241",0.698183686436389,0.000680824803729198
"242",0.6981714390216,0.000679975265491615
"243",0.69815440535701,0.000678810918800613
"244",0.698144170400279,0.000678120820307123
"245",0.698131283484945,0.00067726196673969
"246",0.698127345811884,0.000677001758624752
"247",0.69812460901355,0.000676821515208715
"248",0.698118051072874,0.000676391638945912
"249",0.698114649192526,0.000676169765642518
"250",0.698113613907169,0.000676102395150293
"251",0.698063601058634,0.000672930058990537
"252",0.698023223225251,0.000670483451550921
"253",0.697995930188871,0.000668885811900206
"254",0.69798656077198,0.000668347577457652
"255",0.697943386248619,0.000665933405363243
"256",0.697935689596426,0.000665514244388673
"257",0.697934330074163,0.000665440552063487
"258",0.697923455366147,0.000664854827736619
"259",0.697914910368099,0.000664399216053722
"260",0.697896292330248,0.000663420489449704
"261",0.697887629356663,0.000662971553449976
"262",0.697865502250056,0.000661843264343569
"263",0.697857518705686,0.000661442594465201
"264",0.697829103567401,0.000660043718045406
"265",0.697782032802163,0.000657817771269497
"266",0.69777714308016,0.000657592931064931
"267",0.697776031604267,0.000657541988368265
"268",0.6977622180112,0.000656913950472186
"269",0.697719569365233,0.000655033414816283
"270",0.697709513438856,0.000654602658830676
"271",0.697661545813792,0.000652612568246225
"272",0.697649552168654,0.00065213136965305
"273",0.697645126928687,0.000651955452311653
"274",0.697641063737545,0.000651794696295247
"275",0.697632439262552,0.00065145590556986
"276",0.697621599138652,0.000651034730987992
"277",0.697615918777958,0.000650816085579466
"278",0.697610505350884,0.000650609022534129
"279",0.697575867150793,0.000649313959600688
"280",0.6975746196701,0.000649268270986182
"281",0.697517323789898,0.000647239461105982
"282",0.697503481826337,0.000646769380691964
"283",0.697469003170953,0.000645631462726867
"284",0.697460753233456,0.000645366063344529
"285",0.697433312805188,0.000644502066188417
"286",0.697411306456828,0.000643829695008251
"287",0.697407989185301,0.000643729903503038
"288",0.697396455456878,0.00064338609693739
"289",0.697373883991958,0.000642727312401901
"290",0.697368430791465,0.000642570911079557
"291",0.697362518991556,0.000642402559051
"292",0.69732454396648,0.000641350571069595
"293",0.697300655631639,0.000640714456663998
"294",0.697267465423861,0.000639862706754339
"295",0.697252830905615,0.000639498769261528
"296",0.697226280126128,0.000638856302221378
"297",0.69721309996163,0.000638545780596883
"298",0.697166922283816,0.000637500873764057
"299",0.697148428146382,0.000637100785233023
"300",0.697116563645476,0.000636435515005357
"301",0.697115467857885,0.000636413171378118
"302",0.697095150332405,0.000636005234521079
"303",0.697093150696817,0.000635965732738641
"304",0.697082799307884,0.000635763084250412
"305",0.697073778308923,0.000635588978937022
"306",0.697043769647246,0.000635026339327591
"307",0.697037942616052,0.000634919999102184
"308",0.697030880575576,0.000634792375801425
"309",0.697026700514239,0.000634717479974531
"310",0.697014558391239,0.000634502628778642
"311",0.696992096570036,0.00063411567140419
"312",0.696979693747664,0.000633907772383942
"313",0.696932646864904,0.000633155679838205
"314",0.69692012770999,0.000632965102387423
"315",0.696887608104323,0.000632488376063941
"316",0.696882548888704,0.000632416555975329
"317",0.69687575719941,0.000632321123626122
"318",0.696870938583819,0.000632254095019934
"319",0.696834714606069,0.000631768036266561
"320",0.696789813043196,0.000631208248145871
"321",0.696785988539059,0.000631162704358681
"322",0.696770389518776,0.000630980359542073
"323",0.696760843200448,0.000630871452606608
"324",0.696760507262161,0.000630867657014603
"325",0.696741599422944,0.000630658038769859
"326",0.696729617608802,0.00063052925163995
"327",0.696727966799001,0.00063051175179588
"328",0.696720098280606,0.00063042914688261
"329",0.69671464949833,0.000630372723802574
"330",0.69668977704777,0.000630123180927229
"331",0.696651699269262,0.000629766169952811
"332",0.696611935255075,0.000629424789163312
"333",0.696564655355373,0.000629059317388197
"334",0.696548935326695,0.000628947269186369
"335",0.696423522506819,0.000628214283209124
"336",0.696377571300646,0.000628013809776681
"337",0.69632456436934,0.000627825237778293
"338",0.696321094725614,0.000627814445307594
"339",0.696305201097973,0.000627767395564942
"340",0.69629434819345,0.000627737501841007
"341",0.696292168349098,0.000627731714506764
"342",0.696263769895487,0.000627662874921738
