"","fitted","SE"
"1",0.650015028608964,0.00147353239996161
"2",0.650014436188971,0.00147152273535736
"3",0.650013072303278,0.0014669725781621
"4",0.650012448868402,0.00146492687467855
"5",0.650010340856349,0.00145815940553403
"6",0.650009522916996,0.00145559268782573
"7",0.65000892152078,0.0014537255871041
"8",0.650007085938602,0.00144812772486783
"9",0.650007072066043,0.00144808597922351
"10",0.650004188496018,0.00143958078061377
"11",0.650003995448308,0.00143902316425743
"12",0.650001574678563,0.00143214849387203
"13",0.649994587094949,0.00141340767450537
"14",0.64999209201799,0.00140706712869758
"15",0.649989272866134,0.00140010062568345
"16",0.649987930751589,0.00139685347930895
"17",0.649985153656505,0.00139026845709705
"18",0.649985041833615,0.00139000695563024
"19",0.649984301112818,0.00138828168639861
"20",0.64997855226734,0.00137528064799235
"21",0.649977827033691,0.00137368687485659
"22",0.649975808863544,0.00136930306977317
"23",0.649974124432067,0.00136570023705444
"24",0.649973258674533,0.00136386768393706
"25",0.649973089926827,0.00136351198630129
"26",0.649972618233102,0.00136252027371647
"27",0.649972413165023,0.00136209029533869
"28",0.649970865914161,0.00135886854839872
"29",0.64996714838841,0.00135128428910685
"30",0.649966281541991,0.00134954636241213
"31",0.649964707053432,0.00134641813651513
"32",0.64996295256013,0.00134297440327898
"33",0.649961863627474,0.00134085878926732
"34",0.6499617368549,0.00134061355520459
"35",0.649960796622423,0.00133880156960979
"36",0.649959609273181,0.00133653034642327
"37",0.649959541483881,0.00133640124087969
"38",0.649958465896964,0.00133436083653462
"39",0.649955469495642,0.00132875480221829
"40",0.649953636615162,0.00132538053470666
"41",0.649953499763902,0.00132513022418409
"42",0.649952414235434,0.00132315260037398
"43",0.649950884855858,0.0013203897856225
"44",0.649948479485186,0.00131609850613922
"45",0.649947485633286,0.00131434423338133
"46",0.649945593881554,0.00131103463830384
"47",0.649943747351734,0.00130784070807288
"48",0.64994149642459,0.00130399473821486
"49",0.649940381883777,0.00130210923943741
"50",0.649938596072009,0.00129911350826414
"51",0.649937557949975,0.00129738614452261
"52",0.649936692530777,0.00129595394038787
"53",0.64993588517571,0.00129462414019604
"54",0.64993406634452,0.00129165031192425
"55",0.649930414571698,0.00128576903396919
"56",0.649924319602761,0.00127620618635938
"57",0.649922142251078,0.00127286306778363
"58",0.649921414385177,0.00127175377221188
"59",0.649920972948261,0.00127108299855099
"60",0.649920776872704,0.00127078553728187
"61",0.64991599937587,0.00126362709544795
"62",0.649915103377226,0.00126230325868703
"63",0.649914020261389,0.00126071064220559
"64",0.649911685069452,0.00125730513683991
"65",0.649910911293543,0.00125618506721019
"66",0.649910542167462,0.00125565219088252
"67",0.649908413013528,0.00125259654789905
"68",0.649900763348586,0.00124186298677471
"69",0.649898376876075,0.00123858959581191
"70",0.649898114743277,0.00123823214708103
"71",0.649896579955717,0.00123614752842756
"72",0.649887282049705,0.00122380925022996
"73",0.649885893173184,0.00122200741422182
"74",0.649885098445216,0.00122098103460658
"75",0.649883627956651,0.00121909074273926
"76",0.649876323914734,0.00120986651325362
"77",0.649874809974653,0.00120798792077335
"78",0.649874468395695,0.00120756561012252
"79",0.649868710810539,0.00120053086374211
"80",0.64986751118404,0.00119908461216153
"81",0.649860224690017,0.00119043896271503
"82",0.649855733358952,0.0011852246302251
"83",0.649848034592097,0.00117648020348841
"84",0.649845901128641,0.00117409873213144
"85",0.649844961464126,0.00117305543366496
"86",0.649844065115581,0.00117206338877758
"87",0.649842570782959,0.00117041632356272
"88",0.649842100062983,0.00116989924251898
"89",0.649838993149133,0.0011665071111745
"90",0.649824401081866,0.00115103864779212
"91",0.649820217159222,0.00114673756425018
"92",0.64981754194694,0.0011440173254837
"93",0.649812372738998,0.0011388254992384
"94",0.649804454022726,0.00113103142490247
"95",0.649801051736439,0.0011277399435737
"96",0.649800996232711,0.00112768652633916
"97",0.649799505394225,0.00112625504862644
"98",0.649793849497789,0.00112088171128163
"99",0.649776907522812,0.00110530533633126
"100",0.649773696248886,0.00110243659059948
"101",0.649773018313167,0.00110183424971393
"102",0.649770442684452,0.00109955614015812
"103",0.64976708743026,0.00109661268331684
"104",0.649761882978596,0.00109210018065281
"105",0.649761527887412,0.00109179462182365
"106",0.649748181276426,0.00108051818038697
"107",0.649747833304456,0.00108022948934674
"108",0.649745962134482,0.00107868160369377
"109",0.649739276322017,0.00107321216960325
"110",0.649738675157925,0.00107272500172344
"111",0.649736406613722,0.00107089340184718
"112",0.649735489740428,0.00107015614701751
"113",0.649733755408463,0.00106876629426253
"114",0.649732396657595,0.00106768170929843
"115",0.649731474107897,0.00106694744295954
"116",0.649729054029149,0.00106502941983456
"117",0.649728907374164,0.0010649135658976
"118",0.649725172880933,0.00106197777955434
"119",0.649722663111583,0.00106002017684753
"120",0.649718917158955,0.00105712104284102
"121",0.649710761981903,0.00105090144632113
"122",0.649701867957238,0.00104425790523749
