"","x"
"1",0.15509904440582
"2",0.15509904440582
"3",0.15509904440582
"4",0.15509904440582
"5",0.15509904440582
"6",0.151837541746432
"7",0.151837541746432
"8",0.151837541746432
"9",0.151837541746432
"10",0.151837541746432
"11",0.151837541746432
"12",0.151837541746432
"13",0.151837541746432
"14",0.151837541746432
"15",0.151837541746432
"16",0.151837541746432
"17",0.151837541746432
"18",0.151837541746432
"19",0.151837541746432
"20",0.148688625338601
"21",0.148688625338601
"22",0.148688625338601
"23",0.148688625338601
"24",0.148688625338601
"25",0.148688625338601
"26",0.148688625338601
"27",0.148688625338601
"28",0.148688625338601
"29",0.148688625338601
"30",0.148688625338601
"31",0.148688625338601
"32",0.148688625338601
"33",0.148688625338601
"34",0.148688625338601
"35",0.148688625338601
"36",0.148688625338601
"37",0.145647786778138
"38",0.145647786778138
"39",0.145647786778138
"40",0.145647786778138
"41",0.145647786778138
"42",0.145647786778138
"43",0.145647786778138
"44",0.145647786778138
"45",0.145647786778138
"46",0.145647786778138
"47",0.145647786778138
"48",0.145647786778138
"49",0.145647786778138
"50",0.145647786778138
"51",0.145647786778138
"52",0.145647786778138
"53",0.142710780755654
"54",0.142710780755654
"55",0.142710780755654
"56",0.142710780755654
"57",0.142710780755654
"58",0.142710780755654
"59",0.142710780755654
"60",0.142710780755654
"61",0.142710780755654
"62",0.142710780755654
"63",0.142710780755654
"64",0.142710780755654
"65",0.142710780755654
"66",0.142710780755654
"67",0.139873604657963
"68",0.139873604657963
"69",0.139873604657963
"70",0.139873604657963
"71",0.139873604657963
"72",0.139873604657963
"73",0.139873604657963
"74",0.139873604657963
"75",0.139873604657963
"76",0.139873604657963
"77",0.139873604657963
"78",0.139873604657963
"79",0.139873604657963
"80",0.139873604657963
"81",0.139873604657963
"82",0.139873604657963
"83",0.139873604657963
"84",0.137132480024893
"85",0.137132480024893
"86",0.137132480024893
"87",0.137132480024893
"88",0.137132480024893
"89",0.137132480024893
"90",0.137132480024893
"91",0.137132480024893
"92",0.137132480024893
"93",0.137132480024893
"94",0.137132480024893
"95",0.137132480024893
"96",0.137132480024893
"97",0.137132480024893
"98",0.137132480024893
"99",0.134483835662064
"100",0.134483835662064
"101",0.134483835662064
"102",0.134483835662064
"103",0.134483835662064
"104",0.134483835662064
"105",0.134483835662064
"106",0.134483835662064
"107",0.131924292234981
"108",0.131924292234981
"109",0.131924292234981
"110",0.131924292234981
"111",0.131924292234981
"112",0.131924292234981
"113",0.131924292234981
"114",0.131924292234981
"115",0.131924292234981
"116",0.131924292234981
"117",0.131924292234981
"118",0.131924292234981
"119",0.131924292234981
"120",0.131924292234981
"121",0.131924292234981
"122",0.131924292234981
"123",0.131924292234981
"124",0.131924292234981
"125",0.129450648191191
"126",0.129450648191191
"127",0.129450648191191
"128",0.129450648191191
"129",0.129450648191191
"130",0.129450648191191
"131",0.129450648191191
"132",0.129450648191191
"133",0.129450648191191
"134",0.129450648191191
"135",0.129450648191191
"136",0.129450648191191
"137",0.129450648191191
"138",0.129450648191191
"139",0.129450648191191
"140",0.129450648191191
"141",0.127059866875728
"142",0.127059866875728
"143",0.127059866875728
"144",0.127059866875728
"145",0.127059866875728
"146",0.127059866875728
"147",0.127059866875728
"148",0.127059866875728
"149",0.127059866875728
"150",0.127059866875728
"151",0.127059866875728
"152",0.127059866875728
"153",0.127059866875728
"154",0.124749064721089
"155",0.124749064721089
"156",0.124749064721089
"157",0.124749064721089
"158",0.124749064721089
"159",0.124749064721089
"160",0.124749064721089
"161",0.124749064721089
"162",0.124749064721089
"163",0.124749064721089
"164",0.124749064721089
"165",0.124749064721089
"166",0.124749064721089
"167",0.124749064721089
"168",0.124749064721089
"169",0.124749064721089
"170",0.124749064721089
"171",0.124749064721089
"172",0.122515500406901
"173",0.122515500406901
"174",0.122515500406901
"175",0.122515500406901
"176",0.120356564896518
"177",0.120356564896518
"178",0.120356564896518
"179",0.120356564896518
"180",0.120356564896518
"181",0.120356564896518
"182",0.118269772268397
"183",0.118269772268397
"184",0.118269772268397
"185",0.118269772268397
"186",0.118269772268397
"187",0.118269772268397
"188",0.118269772268397
"189",0.118269772268397
"190",0.118269772268397
"191",0.118269772268397
"192",0.118269772268397
"193",0.118269772268397
"194",0.118269772268397
"195",0.118269772268397
"196",0.118269772268397
"197",0.118269772268397
"198",0.116252751269282
"199",0.116252751269282
"200",0.116252751269282
"201",0.116252751269282
"202",0.116252751269282
"203",0.116252751269282
"204",0.116252751269282
"205",0.116252751269282
"206",0.116252751269282
"207",0.116252751269282
"208",0.116252751269282
"209",0.116252751269282
"210",0.116252751269282
"211",0.116252751269282
"212",0.114303237524356
"213",0.114303237524356
"214",0.114303237524356
"215",0.114303237524356
"216",0.114303237524356
"217",0.114303237524356
"218",0.114303237524356
"219",0.114303237524356
"220",0.114303237524356
"221",0.114303237524356
"222",0.114303237524356
