"","x"
"1",2.7519369179248
"2",2.7519369179248
"3",2.7519369179248
"4",2.7519369179248
"5",2.7519369179248
"6",2.77569920120893
"7",2.77569920120893
"8",2.77569920120893
"9",2.77569920120893
"10",2.77569920120893
"11",2.77569920120893
"12",2.77569920120893
"13",2.77569920120893
"14",2.77569920120893
"15",2.77569920120893
"16",2.77569920120893
"17",2.77569920120893
"18",2.77569920120893
"19",2.77569920120893
"20",2.79896870777199
"21",2.79896870777199
"22",2.79896870777199
"23",2.79896870777199
"24",2.79896870777199
"25",2.79896870777199
"26",2.79896870777199
"27",2.79896870777199
"28",2.79896870777199
"29",2.79896870777199
"30",2.79896870777199
"31",2.79896870777199
"32",2.79896870777199
"33",2.79896870777199
"34",2.79896870777199
"35",2.79896870777199
"36",2.79896870777199
"37",2.8217652624639
"38",2.8217652624639
"39",2.8217652624639
"40",2.8217652624639
"41",2.8217652624639
"42",2.8217652624639
"43",2.8217652624639
"44",2.8217652624639
"45",2.8217652624639
"46",2.8217652624639
"47",2.8217652624639
"48",2.8217652624639
"49",2.8217652624639
"50",2.8217652624639
"51",2.8217652624639
"52",2.8217652624639
"53",2.8441075309859
"54",2.8441075309859
"55",2.8441075309859
"56",2.8441075309859
"57",2.8441075309859
"58",2.8441075309859
"59",2.8441075309859
"60",2.8441075309859
"61",2.8441075309859
"62",2.8441075309859
"63",2.8441075309859
"64",2.8441075309859
"65",2.8441075309859
"66",2.8441075309859
"67",2.86601310786424
"68",2.86601310786424
"69",2.86601310786424
"70",2.86601310786424
"71",2.86601310786424
"72",2.86601310786424
"73",2.86601310786424
"74",2.86601310786424
"75",2.86601310786424
"76",2.86601310786424
"77",2.86601310786424
"78",2.86601310786424
"79",2.86601310786424
"80",2.86601310786424
"81",2.86601310786424
"82",2.86601310786424
"83",2.86601310786424
"84",2.88749859627473
"85",2.88749859627473
"86",2.88749859627473
"87",2.88749859627473
"88",2.88749859627473
"89",2.88749859627473
"90",2.88749859627473
"91",2.88749859627473
"92",2.88749859627473
"93",2.88749859627473
"94",2.88749859627473
"95",2.88749859627473
