"","x"
"1",0.839913912496656
"2",0.839913912496656
"3",0.839913912496656
"4",0.839913912496656
"5",0.839913912496656
"6",0.843873568484608
"7",0.843873568484608
"8",0.843873568484608
"9",0.843873568484608
"10",0.843873568484608
"11",0.843873568484608
"12",0.843873568484608
"13",0.843873568484608
"14",0.843873568484608
"15",0.843873568484608
"16",0.843873568484608
"17",0.843873568484608
"18",0.843873568484608
"19",0.843873568484608
"20",0.847724989190568
"21",0.847724989190568
"22",0.847724989190568
"23",0.847724989190568
"24",0.847724989190568
"25",0.847724989190568
"26",0.847724989190568
"27",0.847724989190568
"28",0.847724989190568
"29",0.847724989190568
"30",0.847724989190568
"31",0.847724989190568
"32",0.847724989190568
"33",0.847724989190568
"34",0.847724989190568
"35",0.847724989190568
"36",0.847724989190568
"37",0.851473348911783
"38",0.851473348911783
"39",0.851473348911783
"40",0.851473348911783
"41",0.851473348911783
"42",0.851473348911783
"43",0.851473348911783
"44",0.851473348911783
"45",0.851473348911783
"46",0.851473348911783
"47",0.851473348911783
"48",0.851473348911783
"49",0.851473348911783
"50",0.851473348911783
"51",0.851473348911783
"52",0.851473348911783
"53",0.855123484421625
"54",0.855123484421625
"55",0.855123484421625
"56",0.855123484421625
"57",0.855123484421625
"58",0.855123484421625
"59",0.855123484421625
"60",0.855123484421625
"61",0.855123484421625
"62",0.855123484421625
"63",0.855123484421625
"64",0.855123484421625
"65",0.855123484421625
"66",0.855123484421625
"67",0.858679922631776
"68",0.858679922631776
"69",0.858679922631776
"70",0.858679922631776
"71",0.858679922631776
"72",0.858679922631776
"73",0.858679922631776
"74",0.858679922631776
"75",0.858679922631776
"76",0.858679922631776
"77",0.858679922631776
"78",0.858679922631776
"79",0.858679922631776
"80",0.858679922631776
"81",0.858679922631776
"82",0.858679922631776
"83",0.858679922631776
"84",0.86214690553958
"85",0.86214690553958
"86",0.86214690553958
"87",0.86214690553958
"88",0.86214690553958
"89",0.86214690553958
"90",0.86214690553958
"91",0.86214690553958
"92",0.86214690553958
"93",0.86214690553958
"94",0.86214690553958
"95",0.86214690553958
"96",0.86214690553958
"97",0.86214690553958
"98",0.86214690553958
"99",0.865528412769565
"100",0.865528412769565
"101",0.865528412769565
"102",0.865528412769565
"103",0.865528412769565
"104",0.865528412769565
"105",0.865528412769565
"106",0.865528412769565
"107",0.868828181978248
"108",0.868828181978248
"109",0.868828181978248
"110",0.868828181978248
"111",0.868828181978248
"112",0.868828181978248
"113",0.868828181978248
"114",0.868828181978248
"115",0.868828181978248
"116",0.868828181978248
"117",0.868828181978248
"118",0.868828181978248
"119",0.868828181978248
"120",0.868828181978248
"121",0.868828181978248
"122",0.868828181978248
"123",0.868828181978248
"124",0.868828181978248
"125",0.872049727357217
"126",0.872049727357217
"127",0.872049727357217
"128",0.872049727357217
"129",0.872049727357217
"130",0.872049727357217
"131",0.872049727357217
"132",0.872049727357217
"133",0.872049727357217
"134",0.872049727357217
"135",0.872049727357217
"136",0.872049727357217
"137",0.872049727357217
"138",0.872049727357217
"139",0.872049727357217
"140",0.872049727357217
"141",0.875196356440218
"142",0.875196356440218
"143",0.875196356440218
"144",0.875196356440218
"145",0.875196356440218
"146",0.875196356440218
"147",0.875196356440218
"148",0.875196356440218
"149",0.875196356440218
"150",0.875196356440218
"151",0.875196356440218
"152",0.875196356440218
"153",0.875196356440218
