"","x","predict","se"
"1834",2.56229286445647,-0.0313492260275141,0.000785474802103794
"1835",2.56348108539441,-0.0312872304187526,0.000785628173452474
"1836",2.56466606425209,-0.0312254844801143,0.0007857720852301
"1837",2.56466606425209,-0.0312254844801143,0.0007857720852301
"1838",2.56584781867352,-0.0311639863907366,0.000785906441550198
"1839",2.56584781867352,-0.0311639863907366,0.000785906441550198
"1840",2.56584781867352,-0.0311639863907366,0.000785906441550198
"1841",2.56702636615906,-0.0311027343477441,0.000786031149250027
"1842",2.56702636615906,-0.0311027343477441,0.000786031149250027
"1843",2.56702636615906,-0.0311027343477441,0.000786031149250027
"1844",2.56820172406699,-0.0310417265660244,0.00078614611789253
"1845",2.56820172406699,-0.0310417265660244,0.00078614611789253
"1846",2.56820172406699,-0.0310417265660244,0.00078614611789253
"1847",2.56937390961505,-0.0309809612780077,0.000786251259767605
"1848",2.56937390961505,-0.0309809612780077,0.000786251259767605
"1849",2.56937390961505,-0.0309809612780077,0.000786251259767605
"1850",2.57170883180869,-0.0308601511992177,0.000786431726012937
"1851",2.57170883180869,-0.0308601511992177,0.000786431726012937
"1852",2.57170883180869,-0.0308601511992177,0.000786431726012937
"1853",2.57287160220048,-0.0308001029590787,0.000786506888600306
"1854",2.57287160220048,-0.0308001029590787,0.000786506888600306
"1855",2.57287160220048,-0.0308001029590787,0.000786506888600306
"1856",2.57287160220048,-0.0308001029590787,0.000786506888600306
"1857",2.57403126772772,-0.0307402903134932,0.000786571900852798
"1858",2.57403126772772,-0.0307402903134932,0.000786571900852798
"1859",2.57403126772772,-0.0307402903134932,0.000786571900852798
"1860",2.57518784492766,-0.03068071157941,0.000786626688692661
"1861",2.57518784492766,-0.03068071157941,0.000786626688692661
"1862",2.57634135020579,-0.0306213650900641,0.000786671180764342
"1863",2.57749179983723,-0.0305622491947793,0.000786705308431952
"1864",2.57749179983723,-0.0305622491947793,0.000786705308431952
"1865",2.57863920996807,-0.0305033622587712,0.000786729005776327
"1866",2.57978359661681,-0.0304447026629554,0.000786742209591706
"1867",2.57978359661681,-0.0304447026629554,0.000786742209591706
"1868",2.57978359661681,-0.0304447026629554,0.000786742209591706
"1869",2.58092497567562,-0.0303862688037571,0.000786744859382061
"1870",2.58206336291171,-0.0303280590929239,0.000786736897357099
"1871",2.58206336291171,-0.0303280590929239,0.000786736897357099
"1872",2.58206336291171,-0.0303280590929239,0.000786736897357099
"1873",2.58319877396862,-0.0302700719573415,0.000786718268427982
"1874",2.58319877396862,-0.0302700719573415,0.000786718268427982
"1875",2.58319877396862,-0.0302700719573415,0.000786718268427982
"1876",2.58319877396862,-0.0302700719573415,0.000786718268427982
"1877",2.58319877396862,-0.0302700719573415,0.000786718268427982
"1878",2.58433122436753,-0.0302123563420028,0.000786685276537784
"1879",2.58433122436753,-0.0302123563420028,0.000786685276537784
