"","b0","b1","b2","prev","ew","r2","auc","f1","r2.del","auc.del","f1.del","r2.diff","auc.diff","f1.diff","ew0"
"592",0.5,0.5,0.0014404421672225,0.6345,-0.000309086009313326,0.0559658132986851,0.638415488903373,0.297914597815293,-0.0047010875764467,-0.000522603425037001,0.0115005770417885,-0.000264342888674052,-0.000333812572691383,0.00338723463121332,0.081582478180136
"593",0.5,0.5,0.275662450352684,0.6235,0.0160733062620795,0.0497409994289908,0.634960714366471,0.316091954022989,0.421626955521455,0.0397935559407329,0.280041797283177,0.0147522147581587,0.0243003474708494,0.0691531785127845,0.0639127702114518
"594",0.5,0.5,0.355744203086942,0.6055,0.0235503394774488,0.0746648198261698,0.658821849579412,0.466509062253743,0.389485654358126,0.035177205751351,0.178234426461377,0.0209292381798366,0.022387965681025,0.0705699759593269,0.105200099175069
"595",0.5,0.5,0.118276732042432,0.6295,0.00434571549213495,0.0602741020109493,0.643373798551679,0.275449101796407,0.0619140533036871,0.00494573023558862,0.0257395656448296,0.0035142335230689,0.00316629361421994,0.00691202764811055,0.0887687412322739
"596",0.5,0.5,0.632535971468315,0.6055,0.105871468892298,0.136618299132367,0.71611256407574,0.521095484826055,2.36190749431312,0.159099991194977,0.467626413785459,0.0959811610304218,0.0982948007113714,0.166035450520738,0.178853945689325
"597",0.5,0.5,0.333718859357759,0.627,0.0298661829591263,0.0639259967911759,0.644433838943608,0.387982832618026,0.58854958315262,0.0488890933032164,0.247897999648621,0.023684258371964,0.0300372901968542,0.0770737417089348,0.0972893979551452
"598",0.5,0.5,0.163289323681965,0.6285,0.00453468993119381,0.036921756135865,0.619909626008188,0.28328611898017,0.115153500717554,0.0101415567298151,0.0796348756688699,0.00381263159641154,0.00622373032535484,0.0208954484262341,0.0578459292034821
"599",0.5,0.5,0.122548018582165,0.606,-0.00228680278410064,0.0544465713713576,0.636726230317719,0.386324786324786,-0.0373989689110916,-0.0049491534386289,0.0428911900065746,-0.00211535783182104,-0.00316692943193009,0.0158884550692209,0.0776640566792067
"600",0.5,0.5,0.0024663342628628,0.6015,0.000118124891226827,0.0565496205429799,0.643117195065206,0.314885496183206,0.00170967140371236,0.000407554428893908,-0.00507564609583354,9.65162580467416e-05,0.000261998482504744,-0.00160640086159841,0.0862082500783963
"601",0.5,0.5,0.943258229875937,0.58,0.161369651018003,0.180998204677812,0.747025970370324,0.606932635709614,4.39328537053944,0.23018608446069,0.718722872941316,0.147438288552011,0.139779652267305,0.25380261965825,0.234297943832788
