"","Difference","Prevalence","R2","AUC","F1","IMV"
"728",0.40581267221954,0.1037,0.236003149077846,0.785341140684678,0.651957658461931,0.269405204670785
"729",0.182431356213636,0.2342,0.107847253442371,0.714956662134776,0.225835057641147,0.0690554665986656
"730",0.45723907932039,0.077,0.279748139325504,0.80774332059114,0.759509759418974,0.355930112843803
"731",0.0344906145301819,0.00829999999999997,0.0523417941748594,0.629265440384752,0.606577811870745,0.211534063737707
"732",0.611382163290162,0.00850000000000001,0.451392402921695,0.881588259006853,0.816696200039378,0.662004689072727
"733",0.182894675059985,0.0949,0.125273130215845,0.705476846123839,0.737325038880249,0.182770607987479
"734",0.158418528409025,0.0765,0.105368185459696,0.688291782332624,0.523110092979383,0.18086556037603
"735",0.173798926274909,0.0953000000000001,0.0719952462856521,0.656525494513878,0.458461990883694,0.117187934783402
"736",0.0272054894145471,0.0731,0.0587104659974516,0.639208851238261,0.696001259445844,0.120699009213818
"737",0.19644547900322,0.0711,0.0706136450748448,0.65388147263716,0.698951412791163,0.140992778983228
"738",0.260917949981262,0.1111,0.187646440505329,0.756060073015376,0.562048959954719,0.224207675949823
"739",0.0414130977503426,0.3035,0.0709818389800533,0.686507471288938,0.0325925925925926,0.0296286295529398
"740",0.34468266022947,0.0835,0.216106872107591,0.772200911212814,0.744810955128757,0.290940167532577
"741",0.297572095081431,0.2073,0.14118973094009,0.736222925051555,0.820453523479155,0.101589309071954
"742",0.159407961098865,0.3308,0.102416451478562,0.741523451149651,0.907132651939774,0.0382737422829134
"743",0.0566992019477423,0.1126,0.0737390899275261,0.658273696867588,0.746270767055497,0.105723662280311
"744",0.206153816170145,0.1353,0.130184462545598,0.712717179316453,0.447483780466421,0.142324425674104
"745",0.247551067502244,0.0319,0.113889908317879,0.695151010479095,0.600532623169108,0.266534199113759
"746",0.124158705216226,0.0339,0.0831299462665954,0.662051062807556,0.670084281866365,0.216986741107814
"747",0.225123837688532,0.0721,0.0992170361009077,0.68204932819268,0.700232249502323,0.180285255897329
"748",0.643515602508993,0.00800000000000001,0.450216671686388,0.875830092503681,0.821130123358536,0.657054186313296
"749",0.196528365880778,0.00980000000000003,0.122706487249019,0.696992116491471,0.655444401692959,0.333096282973704
"750",0.462226524780958,0.000300000000000022,0.303332145045161,0.816036213773037,0.737573933796825,0.564820256700073
"751",0.131562501841409,0.0397,0.0646894041248721,0.644554986675799,0.537641962299497,0.176234132549414
"752",0.200203501453102,0.0169,0.0798309708615516,0.663055140714958,0.593645665051158,0.244563492175553
"753",0.241102140451004,0.1791,0.138586922828579,0.724089850189876,0.45190243902439,0.11253643397482
"754",0.523723130939143,0.00719999999999998,0.324263942676435,0.823338887551723,0.768804433887569,0.556021824555871
"755",0.277953949401093,0.1444,0.139346487920011,0.723996398145763,0.770027673312992,0.145755461689451
"756",0.0359279676121982,0.0177,0.041818387525524,0.61550768961632,0.625303043907695,0.16774377186036
"757",0.122382924425492,0.2454,0.0704565680245182,0.674038159364869,0.85211802512416,0.0420090038636236
"758",0.189437962871294,0.0607,0.077669322922046,0.660956713606869,0.696150431764991,0.163916940993559
"759",0.511817838107871,0.1649,0.332641284376385,0.841241420471501,0.817027393978117,0.254466464019519
"760",0.542082990442086,0.0582,0.348946988137442,0.838862109162559,0.748753186301674,0.444335587449433
"761",0.0938794287957271,0.0957,0.113708844837926,0.695995760863648,0.736062318619215,0.168421603368833
"762",0.0178964884744932,0.0839,0.137302849871815,0.711012176079934,0.74083167101427,0.211342585941491
"763",0.0730222683841503,0.098,0.0698999966789874,0.653694570625135,0.730237298005532,0.111716504919851
"764",0.198160261954618,0.0766,0.0768165365101015,0.661604905927291,0.500473420803463,0.142329150039594
"765",0.170154176826464,0.1316,0.145428633038725,0.723292927875984,0.482725680624104,0.16648387153016
"766",0.310522607055587,0.088,0.157690795203871,0.732702843273232,0.586693804859433,0.225735054719566
"767",0.207629979079299,0.00290000000000001,0.0845839822185261,0.667718462049063,0.632794909446892,0.286220312202601
"768",0.0622677922610915,0.1738,0.0912115794193337,0.682592292513029,0.801775718973171,0.0851367556789226
"769",0.132768789269783,0.0987,0.227804957934551,0.777229224662406,0.776428179609748,0.273072428605675
"770",0.390850014110217,0.0985,0.21568622718889,0.772272732474607,0.760767160161507,0.261774934701242
"771",0.638328703780426,0.0306,0.468103314740436,0.885276550202189,0.832405452102131,0.602781603063497
"772",0.0317380461409538,0.3744,0.0650342064170297,0.714643271309608,0.932799572991727,0.0184745134645135
"773",0.161652843161581,0.1336,0.0771593014198863,0.665681446010322,0.33582805603531,0.0933628394110388
"774",0.174917363390882,0.1823,0.105523914547767,0.698936243484989,0.80971347809328,0.0928489139262791
"775",0.164804229060232,0.1009,0.0897236315588384,0.67385775091643,0.725537715843684,0.137179732854993
"776",0.04614528205054,0.0338,0.0429928773031533,0.617689412369068,0.639570153392842,0.141911230346361
"777",0.545373745602143,0.123,0.346061102278453,0.842147561853102,0.727561751039374,0.317421639341644
"778",0.135778842309313,0.0698,0.069697914476421,0.653346399162299,0.698869475847893,0.140638577797664
"779",0.193300043270235,0.0643,0.146879279691193,0.720797113836748,0.706461644782308,0.252953162802453
"780",0.444858723112119,0.1934,0.337952145014492,0.850219269899345,0.65083135391924,0.216549074236339
"781",0.112212691405424,0.0303,0.0951045301307478,0.675086801767338,0.575757575757576,0.242620774207505
"782",0.256495713191668,0.1215,0.117937119534668,0.702809179223998,0.744614919507218,0.147929670763384
"783",0.0440174216978633,0.0462,0.0446129671456025,0.620313649060402,0.503067484662577,0.127530466922986
"784",0.760606383016633,0.00869999999999999,0.609207493619646,0.929178398051794,0.880404601348671,0.765043593428047
"785",0.298535080677789,0.1586,0.136764922581412,0.725061735576931,0.480229807367354,0.129593269643701
"786",0.366933422568178,0.0448,0.225356330756322,0.774416297946522,0.743822222222222,0.370289370751036
"787",0.541643389256062,0.00929999999999997,0.326739129579516,0.825846029692432,0.767876570072199,0.553642297616418
"788",0.190910514671268,0.0807,0.0866594370399089,0.670423423361634,0.493214530500343,0.154161717997761
"789",0.268902144991053,0.1911,0.176457338760093,0.76069650107628,0.818013490279064,0.135030068113966
"790",0.0853130914440974,0.0867,0.0972176351455765,0.680152196992195,0.717825242718447,0.161570533646223
"791",0.0556113381568573,0.0807,0.0673850580132308,0.64977295960684,0.714535369652762,0.1256626938264
"792",0.607233639976293,0.0248,0.398277122337996,0.854845135809313,0.794819078947368,0.565153987980309
"793",0.0560589314140554,0.1999,0.0894453203573055,0.684227465445985,0.822434514637905,0.068160356243778
"794",0.354713039984856,0.0837,0.183467843041617,0.75054609303403,0.743587601303367,0.255075936356917
"795",0.362009098519544,0.0127,0.198748317996971,0.756573070682281,0.690335707019329,0.419249231063136
"796",0.0911025737782446,0.1507,0.0901116180812102,0.67991470437857,0.368677992579574,0.0941058603838373
"797",0.187443433793532,0.0616,0.172343444947177,0.735976954855262,0.58508956796628,0.281275423619008
"798",0.239058125423689,0.2717,0.174363633811702,0.773908893057752,0.344806007509387,0.0816530225854656
"799",0.0613473386904962,0.2585,0.0675222896611609,0.672203965820085,0.862389532881901,0.0374498993514362
"800",0.124346505972607,0.0429,0.0604301350759606,0.639645479749543,0.658303978004983,0.163153250688034
"801",0.0689698195248509,0.1914,0.0481561140208768,0.63781766770382,0.813878982046787,0.0419070555009669
"802",0.233214972616781,0.2143,0.121920821028161,0.721582565198538,0.27950643776824,0.0847515235082731
"803",0.045733704820237,0.0294,0.047898184098449,0.624343470087218,0.525333947489636,0.160037277400251
"804",0.10664385349712,0.0627,0.146573392219453,0.717385156365472,0.559855053707778,0.253941301159575
"805",0.0172943827758842,0.1571,0.101733140719849,0.687497922395474,0.366639477977162,0.100156813577438
"806",0.218329662272093,0.2087,0.115346782464099,0.715311262393233,0.280153649167734,0.0835642456420791
"807",0.319355494120233,0.1255,0.159291830623695,0.737735088297853,0.568960634381195,0.178062708433846
"808",0.111901324648287,0.2378,0.0913609277496169,0.694878283490262,0.141858141858142,0.0589311797864561
"809",0.62797811852841,0.0117,0.426897317276886,0.865532010707783,0.810783419479072,0.626313544778672
"810",0.0952582230482445,0.0469,0.0751504925027021,0.658556873134865,0.673404710920771,0.181100837805322
"811",0.157339346499022,0.0485,0.0716260026978145,0.654258760679231,0.680093991272239,0.172344691848675
"812",0.492019124312841,0.0195,0.295107545320321,0.808805312880892,0.746751907609816,0.494631493972263
"813",0.133650577866599,0.1924,0.115052636517192,0.708642560994757,0.817985794013191,0.0913122001645466
"814",0.312984939213315,0.0882,0.266263878761492,0.791966799212421,0.796248534583822,0.319740197789614
"815",0.104498558236664,0.0394,0.0544456335305139,0.631753636299383,0.527513786225507,0.157659308920977
"816",0.712260327522745,0.0446,0.545437518635584,0.908632017858574,0.849691002409134,0.61269329236573
"817",0.297312725291538,0.1464,0.124089217230908,0.712453816613279,0.480849694238816,0.130931117702112
"818",0.159304741439862,0.0359,0.0742237156651321,0.65588504481845,0.555928282244072,0.198287359882901
"819",0.227530503418667,0.0351,0.104466804069359,0.686569039690356,0.673449176195192,0.246908361966117
"820",0.0162838587995434,0.1092,0.0484497731630069,0.62755914765812,0.308556450102977,0.0754502581030823
"821",0.238647379304449,0.0606,0.124321875958738,0.70321889171674,0.708530805687204,0.227645722290872
"822",0.128935352369087,0.0107,0.0734254540358511,0.652633560065167,0.598802395209581,0.249248560116341
"823",0.153731254189102,0.00740000000000002,0.124009991060157,0.698874881554056,0.638423244945647,0.342713994116024
"824",0.136664404185564,0.0834,0.0650105959527625,0.647362432977278,0.437153558052434,0.118428980632122
"825",0.200582263075974,0.2163,0.0958774860789791,0.696715944856442,0.832404265632574,0.0674881448646467
"826",0.256777112803805,0.0773,0.12746063758066,0.707144739563465,0.723366013071895,0.205574680247819
"827",0.49230436884906,0.0216,0.297740269404503,0.811249065455916,0.74766730209692,0.494664758759699
"828",0.0382360298215338,0.2188,0.0591294588242239,0.652714220239042,0.834942256440628,0.0411015482266993
"829",0.199754678963488,0.082,0.0868223641645103,0.670737022969796,0.719140192824403,0.150100152926867
"830",0.104623088649754,0.2587,0.0867651740036252,0.68885814727364,0.86376845286528,0.0451303646918481
"831",0.638801818687017,0.0258,0.440085768278764,0.873734330077892,0.809030271934325,0.596373333233845
"832",0.179429999416984,0.0941,0.0804579001315541,0.666941853577921,0.48578368338334,0.128175818723169
"833",0.268918668478842,0.00770000000000004,0.156581495712212,0.727702221858936,0.65979381443299,0.381795327836539
"834",0.437873052752547,0.0775,0.247268008923225,0.787335167396706,0.686959529574542,0.322065475832991
"835",0.0289149320569987,0.261,0.054755884727132,0.656018836699124,0.0437898089171975,0.0301087138435539
"836",0.47526569006211,0.1028,0.272759925406961,0.80357709674423,0.694507058963104,0.300066746279005
"837",0.172386282222274,0.0393,0.10690366099574,0.687751300021481,0.671668453018935,0.244146411355853
"838",0.279730657402749,0.0382,0.13101866035855,0.70969691249033,0.615608228980322,0.276697988589633
"839",0.300477008718435,0.0631,0.145122444245322,0.72109211022802,0.608901515151515,0.247401730365483
"840",0.218994295468595,0.1363,0.163947350130385,0.741682899976238,0.507761966364813,0.176258167220975
"841",0.0692121062593273,0.0966,0.0707764497851103,0.653900652698792,0.416799236398346,0.114575917409886
"842",0.00371751458590547,0.0106,0.0384228259820514,0.611946673312854,0.606146038906118,0.17329904332356
"843",0.28226675285746,0.0215,0.125702784715738,0.704628738537556,0.635048061687969,0.305041753029539
"844",0.0234605221236146,0.1776,0.055392671834726,0.64302252915706,0.190035952747817,0.0502826699028329
"845",0.356183076538328,0.0608,0.20156167699752,0.760453206972085,0.722525473071325,0.315762786174903
"846",0.241516157012653,0.1653,0.130599703452167,0.720688421122878,0.420894400601278,0.122528559984999
"847",0.670054155226466,0.0622,0.497462335065574,0.895061031687333,0.848007414272475,0.537055702476068
"848",0.0618663542369242,0.2895,0.088440639278732,0.703436643956682,0.0832226648959717,0.0405934152071604
"849",0.158650985534342,0.0352,0.0859618607812199,0.666902153778471,0.671163279607568,0.218492177042954
"850",0.396749352462466,0.1525,0.214111857635005,0.776886992474985,0.783040488922842,0.191496270524683
"851",0.366172604857802,0.2015,0.20662728416292,0.783189122137177,0.502028985507246,0.142302757446265
"852",0.142554085599739,0.0217000000000001,0.0559804996379484,0.633875943371898,0.562001293940047,0.191393064848897
"853",0.130763588708353,0.1558,0.105804213608092,0.691480206387947,0.401317063722642,0.103875019145251
"854",0.608426668259529,0.0848,0.428712946008707,0.871194209637074,0.82713821725009,0.442300053935358
"855",0.00288839031058957,0.0471,0.0668493633552901,0.648362656805939,0.674315383971192,0.167604245829621
"856",0.0423501907311538,0.1764,0.0654779651407646,0.655854012261526,0.220628246351719,0.0603948154099309
"857",0.517532453205277,0.1328,0.326329962321005,0.834098038182825,0.803830141548709,0.293631743660919
"858",0.105744537140639,0.0477,0.0634003217809922,0.642877006496445,0.510861423220974,0.160970294116614
"859",0.0389413631564426,0.102,0.0768980489495602,0.660352176163208,0.737814263724987,0.116532217981702
"860",0.174850780716047,0.0318000000000001,0.0934860113319017,0.67484283226279,0.609084294771853,0.239345098015183
"861",0.12039171486269,0.1066,0.129058887590897,0.706903061410068,0.745724740497349,0.17700010907009
"862",0.557245849487993,0.1353,0.389369237591158,0.864053655963594,0.731322387679776,0.329727109118021
"863",0.0598725947397025,0.2895,0.0813554746895276,0.692705115688543,0.117546848381601,0.0358784102976851
"864",0.097877432579295,0.1622,0.0661882123697134,0.657425890231871,0.790076091821728,0.0673236335457601
"865",0.349542884755511,0.0631,0.180598817078461,0.74639192622958,0.731251621832021,0.287015459555175
"866",0.0417498123023233,0.0523,0.160201421102632,0.729762690357229,0.602132502695579,0.288479348207391
"867",0.313216810480575,0.087,0.158248161577018,0.732256848340353,0.599782424755228,0.2286513057965
"868",0.022839078082786,0.3659,0.0666705828105995,0.707501447460105,0.00592592592592593,0.0194447243087125
"869",0.245624900403745,0.1235,0.125661793058328,0.710871179808965,0.500976122540922,0.151450044829489
"870",0.045930555391285,0.2453,0.084781067219039,0.686039634530033,0.169956507193041,0.0483840556828074
"871",0.192157389919843,0.1426,0.088781059610601,0.678739281573476,0.776561232765612,0.099937363890935
"872",0.242548793958065,0.1249,0.131853019562918,0.715683605617901,0.753564762971258,0.156233251133431
"873",0.365199668889341,0.1544,0.199896063109024,0.769937377255388,0.556451612903226,0.183029958455016
"874",0.194307499494803,0.1405,0.0847091895802808,0.672998124943678,0.36609152288072,0.0970147165715089
"875",0.108290233854963,0.1787,0.124797447777307,0.715275367387104,0.347446529899607,0.107919309272335
"876",0.206875656715763,0.00750000000000001,0.0882587800665299,0.670083328748968,0.638618160764258,0.281678107625411
"877",0.246089842171,0.0569,0.131739818583687,0.709857405741612,0.709901073814154,0.243990703008092
"878",0.246529258747458,0.1093,0.167337195950529,0.734489317128741,0.553507728894174,0.201159276219588
"879",0.116265895504344,0.094,0.0762701064327058,0.660039931333035,0.72979797979798,0.123681634689884
"880",0.164056777403865,0.2464,0.0895385960327735,0.695534570142784,0.107972828030032,0.0526206278538329
"881",0.0632054511321809,0.00790000000000002,0.047034222086567,0.624856189099047,0.593025559738458,0.199921562003937
"882",0.393767352791121,0.0439000000000001,0.205433529273233,0.762169442283452,0.673186813186813,0.349887298716456
"883",0.119800953459948,0.1903,0.0532225802937101,0.643678856104221,0.154438032426491,0.0459805850532373
"884",0.1063562043067,0.1994,0.0990914617808333,0.692622951599422,0.293380140421264,0.0738393875136811
"885",0.00555563312204721,0.0371,0.0457276624127567,0.620595937819094,0.650526135683121,0.142852763264796
"886",0.488748127945507,0.0706,0.289225530431843,0.809667537957985,0.718409524879254,0.369561293539725
"887",0.423506313998939,0.0705,0.238641640659347,0.783518735990222,0.672105947735604,0.327264575279436
"888",0.30169196372645,0.0793,0.171526891758937,0.741280787271803,0.606625766871166,0.252061108366712
"889",0.0594719232670111,0.1866,0.0577452909650379,0.647260224953532,0.167835941716136,0.0493871054666626
"890",0.0631549684618711,0.1415,0.126697212433115,0.709512550670663,0.443579766536965,0.136384462986715
"891",0.0416361880609045,0.0138,0.0527073013183222,0.629968444762482,0.574729392173189,0.200238945463761
"892",0.134597728193468,0.0516,0.0667829926958605,0.647936195992002,0.680851063829787,0.160538274120603
"893",0.0749978369989238,0.1994,0.0785157950002138,0.672607220978879,0.820008656402646,0.0608745400896042
"894",0.264929706295379,0.2709,0.158001952122048,0.769763798502252,0.870979061878582,0.0795687423754382
"895",0.345767577611081,0.062,0.176217045120468,0.74270633256959,0.730495221546481,0.282903879600028
"896",0.0283959526077537,0.2307,0.0492809211767693,0.642416402158966,0.842080572333314,0.0332864368023838
"897",0.0581864540872762,0.0454,0.043880876698335,0.618585494713132,0.474794238683128,0.127107488979125
"898",0.207274538270276,0.1951,0.108263753451016,0.705971553014663,0.279171741778319,0.0880639210585582
"899",0.137789824554425,0.1604,0.0834105710670042,0.672843991470351,0.351836734693878,0.0817702629208666
