"","x"
"1972",0.0659790681192288
"1973",0.0712301307107106
"1974",0.0354014557449864
"1975",0.0549606033820894
"1976",0.0378900397779461
"1977",0.0312686335821668
"1978",0.0525616501803536
"1980",0.0601879809482852
"1982",0.0974003104537361
"1983",0.0753921796956646
"1984",0.0897294678431712
"1985",0.181579180691373
"1986",0.12877147116216
"1987",0.125581961232617
"1988",0.156954408181803
"1989",0.238028833611905
"1990",0.243825087566338
"1991",0.30735658119871
"1993",0.207840956120772
"1994",0.176510924573908
"1996",0.225532176141509
"1998",0.164055771106126
"2000",0.177626712074309
"2002",0.210980187890365
"2004",0.232383290632277
"2006",0.188738971299576
"2008",0.155547106939928
"2010",0.145260086484144
"2012",0.140603612688614
"2014",0.162256760507546
"2016",0.135243031295631
"2018",0.200250282391828
